HORA (UTC),"VENTO, DIREï¿½ï¿½O HORARIA (gr) (ï¿½ (gr))","VENTO, VELOCIDADE HORARIA (m/s)",UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),TEMPERATURA Mï¿½XIMA NA HORA ANT. (AUT) (ï¿½C),TEMPERATURA Mï¿½NIMA NA HORA ANT. (AUT) (ï¿½C),"UMIDADE RELATIVA DO AR, HORARIA (%)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)","PRECIPITAï¿½ï¿½O TOTAL, HORï¿½RIO (mm)","VENTO, RAJADA MAXIMA (m/s)",PRESSï¿½O ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSï¿½O ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB)
20:00,-0.19080899537654472,0.7,68.0,61.0,24.9,23.4,62.0,882.5,0.0,3.6,882.7,882.4
21:00,0.9945218953682733,1.9,78.0,58.0,25.3,21.9,78.0,882.8,0.0,4.3,882.8,882.4
22:00,0.19080899537654497,2.3,79.0,75.0,22.1,21.7,76.0,883.3,0.0,6.6,883.4,882.7
23:00,0.6427876096865395,2.2,78.0,74.0,21.7,20.9,78.0,884.1,0.0,6.0,884.1,883.3
00:00,-0.6819983600624984,0.5,84.0,77.0,21.0,20.1,81.0,884.8,0.0,3.7,884.8,884.1
01:00,-0.5000000000000004,2.4,86.0,79.0,20.6,18.8,86.0,885.4,0.0,6.1,885.4,884.8
02:00,-0.05233595624294437,1.5,94.0,86.0,18.8,17.9,94.0,885.4,1.0,6.1,885.6,885.4
03:00,0.6560590289905073,1.4,94.0,93.0,18.5,18.0,93.0,884.8,0.2,2.9,885.4,884.8
04:00,0.13917310096006533,1.8,93.0,91.0,18.9,18.5,91.0,884.1,0.0,3.0,884.8,884.1
05:00,0.13917310096006533,1.0,92.0,91.0,18.9,18.5,91.0,883.7,0.0,3.0,884.1,883.6
06:00,0.12186934340514755,1.7,91.0,89.0,18.7,18.3,89.0,883.5,0.0,2.9,883.7,883.5
07:00,0.4383711467890773,1.8,91.0,88.0,18.9,18.5,91.0,883.5,0.0,3.3,883.5,883.5
08:00,0.2249510543438652,1.4,93.0,91.0,18.5,18.2,93.0,884.0,0.0,3.4,884.0,883.5
09:00,0.48480962024633717,1.9,94.0,93.0,18.3,18.0,94.0,884.5,0.0,3.5,884.5,884.0
10:00,0.7071067811865476,3.6,94.0,89.0,19.0,18.2,89.0,885.3,0.0,6.3,885.3,884.5
11:00,0.7547095802227721,3.3,90.0,87.0,19.4,18.9,88.0,885.9,0.0,7.2,886.0,885.3
12:00,0.8480480961564261,3.1,90.0,85.0,20.6,19.1,86.0,886.6,0.0,6.5,886.6,885.9
13:00,0.9876883405951378,3.4,86.0,77.0,21.7,20.5,79.0,886.7,0.0,6.7,886.8,886.6
14:00,0.777145961456971,3.1,80.0,71.0,22.9,21.2,73.0,886.6,0.0,6.1,886.7,886.6
15:00,0.981627183447664,2.4,75.0,61.0,24.9,22.0,61.0,886.0,0.0,6.5,886.6,886.0
16:00,0.9563047559630354,2.5,65.0,54.0,25.9,24.1,54.0,885.1,0.0,6.2,886.0,885.0
17:00,0.7547095802227721,2.9,59.0,50.0,26.8,25.1,57.0,884.3,0.0,5.6,885.1,884.3
18:00,0.9659258262890683,1.6,59.0,54.0,25.7,25.1,55.0,883.7,0.0,5.6,884.3,883.7
19:00,0.45399049973954686,2.6,64.0,53.0,25.6,24.5,64.0,883.2,0.0,6.0,883.7,883.2
20:00,0.5877852522924732,3.7,67.0,62.0,25.0,24.0,67.0,883.5,0.0,7.2,883.5,883.1
21:00,0.7547095802227721,3.8,69.0,66.0,24.0,23.1,69.0,883.8,0.0,7.7,883.8,883.5
22:00,0.9135454576426009,4.8,82.0,69.0,23.1,20.7,82.0,884.8,0.0,8.7,884.8,883.7
23:00,0.9271838545667874,3.9,86.0,82.0,20.7,19.5,86.0,885.6,0.0,9.2,885.6,884.8
00:00,0.9510565162951536,5.0,88.0,86.0,19.5,18.7,87.0,886.4,0.0,8.3,886.4,885.6
01:00,0.8829475928589269,4.6,89.0,86.0,18.7,18.2,89.0,887.0,0.0,8.3,887.1,886.4
02:00,0.9902680687415704,4.2,90.0,88.0,18.3,18.1,90.0,887.1,0.0,8.5,887.2,887.0
03:00,0.9975640502598242,4.0,90.0,89.0,18.1,17.9,90.0,886.6,0.0,9.0,887.2,886.6
04:00,0.9743700647852352,3.4,93.0,90.0,17.9,17.6,93.0,886.3,0.0,7.2,886.6,886.2
05:00,0.8910065241883679,3.7,94.0,93.0,17.6,17.3,94.0,885.7,0.0,7.4,886.3,885.7
06:00,0.9563047559630355,3.8,96.0,94.0,17.4,17.0,96.0,885.7,0.0,7.4,885.7,885.5
07:00,0.9455185755993168,3.7,97.0,96.0,17.0,16.8,97.0,885.7,0.0,7.0,885.7,885.5
08:00,0.9396926207859084,4.2,97.0,96.0,16.8,16.6,96.0,886.3,0.2,8.1,886.3,885.7
09:00,0.984807753012208,4.2,97.0,96.0,16.6,16.4,97.0,886.7,0.0,8.6,886.7,886.3
10:00,0.9659258262890683,4.1,97.0,96.0,16.6,16.3,97.0,887.4,0.0,8.9,887.4,886.7
11:00,0.9961946980917455,4.1,97.0,97.0,16.5,16.3,97.0,888.0,0.0,7.9,888.1,887.4
12:00,0.90630778703665,3.0,97.0,96.0,17.0,16.4,97.0,888.3,0.0,7.2,888.3,888.0
13:00,0.9986295347545738,3.2,97.0,91.0,17.6,16.4,91.0,888.6,0.0,5.7,888.6,888.3
14:00,0.9998476951563913,3.6,91.0,82.0,19.4,17.6,84.0,888.6,0.0,6.3,888.6,888.5
15:00,0.9993908270190958,3.1,85.0,76.0,21.3,19.1,77.0,888.3,0.0,6.3,888.6,888.2
16:00,0.9396926207859083,2.6,79.0,71.0,22.5,20.6,72.0,887.5,0.0,5.6,888.3,887.5
17:00,0.7071067811865475,2.9,74.0,69.0,22.7,21.9,71.0,886.8,0.0,7.2,887.5,886.8
18:00,0.5446390350150271,3.4,75.0,70.0,23.0,21.7,73.0,886.3,0.0,7.2,886.8,886.3
19:00,0.9135454576426009,2.2,75.0,69.0,22.7,21.7,73.0,886.0,0.0,6.0,886.4,886.0
20:00,0.9876883405951378,2.5,75.0,71.0,22.4,21.7,74.0,885.9,0.0,5.1,886.0,885.8
21:00,0.9563047559630355,3.1,75.0,73.0,21.9,21.3,75.0,886.4,0.0,5.0,886.4,885.9
22:00,0.9986295347545738,4.0,79.0,75.0,21.3,20.4,79.0,886.6,0.0,7.1,886.6,886.4
23:00,0.9781476007338056,3.1,83.0,79.0,20.4,19.7,83.0,887.0,0.0,6.8,887.0,886.6
00:00,0.9945218953682733,3.6,85.0,83.0,19.7,19.5,83.0,888.2,0.0,5.8,888.2,887.0
01:00,0.9205048534524403,2.8,84.0,82.0,19.6,19.3,83.0,888.7,0.0,5.8,888.7,888.2
02:00,0.9335804264972017,3.0,85.0,83.0,19.4,18.6,85.0,888.8,0.0,5.9,888.9,888.7
03:00,0.9975640502598242,3.6,87.0,85.0,18.6,18.3,87.0,888.2,0.0,5.8,888.9,888.2
04:00,0.9781476007338057,2.1,89.0,87.0,18.4,18.0,89.0,887.7,0.0,5.5,888.3,887.7
05:00,0.8910065241883679,3.0,89.0,88.0,18.1,17.8,89.0,887.5,0.0,5.0,887.7,887.5
06:00,0.981627183447664,3.2,90.0,87.0,17.9,17.5,89.0,886.9,0.0,6.6,887.5,886.9
07:00,0.9993908270190958,2.8,90.0,88.0,17.7,17.5,90.0,887.1,0.0,5.9,887.2,886.9
08:00,0.9945218953682733,3.2,91.0,90.0,17.6,17.3,91.0,887.4,0.0,5.7,887.4,887.1
09:00,0.9612616959383189,3.1,91.0,88.0,17.4,17.1,88.0,887.9,0.0,5.5,887.9,887.4
10:00,0.9271838545667874,2.8,89.0,82.0,18.6,17.2,83.0,888.5,0.0,6.6,888.5,887.9
11:00,0.9396926207859083,3.2,83.0,79.0,19.2,18.3,81.0,889.0,0.0,6.6,889.0,888.5
12:00,0.9563047559630354,3.1,83.0,78.0,19.6,18.6,79.0,889.5,0.0,6.6,889.5,889.0
13:00,0.8090169943749475,3.4,80.0,73.0,20.5,19.1,75.0,889.6,0.0,6.1,889.6,889.5
14:00,0.4539904997395468,2.6,77.0,68.0,21.8,20.3,71.0,889.2,0.0,5.8,889.6,889.2
15:00,0.17364817766693033,3.1,73.0,66.0,22.5,21.4,69.0,888.6,0.0,7.0,889.2,888.6
16:00,0.7193398003386511,2.1,70.0,62.0,22.7,21.5,64.0,888.2,0.0,6.4,888.7,888.2
17:00,0.6293203910498374,2.4,66.0,57.0,24.2,22.5,61.0,887.4,0.0,5.0,888.2,887.4
18:00,0.3420201433256687,2.5,61.0,53.0,25.4,23.6,56.0,886.6,0.0,4.8,887.4,886.6
19:00,0.9993908270190958,2.9,57.0,48.0,25.6,24.3,53.0,885.9,0.0,5.6,886.6,885.9
20:00,0.9876883405951378,3.2,56.0,49.0,25.2,24.2,55.0,885.8,0.0,5.6,885.9,885.8
21:00,0.9396926207859083,2.7,63.0,55.0,24.3,23.2,60.0,886.1,0.0,5.4,886.1,885.8
22:00,0.573576436351046,1.3,68.0,60.0,23.3,22.2,67.0,886.6,0.0,5.4,886.6,886.2
23:00,0.8191520442889918,1.2,72.0,67.0,22.3,21.2,70.0,887.1,0.0,2.3,887.1,886.6
00:00,0.9961946980917455,2.0,71.0,69.0,21.8,21.3,70.0,887.9,0.0,3.8,887.9,887.1
01:00,0.9335804264972017,2.7,73.0,70.0,21.4,20.7,72.0,888.4,0.0,4.7,888.6,887.9
02:00,0.8290375725550417,1.8,80.0,72.0,20.7,19.7,80.0,888.2,0.0,5.9,888.5,888.2
03:00,0.9455185755993167,2.5,83.0,80.0,19.7,19.4,81.0,888.0,0.0,4.3,888.2,887.9
04:00,0.9998476951563913,2.7,81.0,79.0,19.8,19.3,81.0,887.6,0.0,5.1,888.1,887.6
05:00,0.8987940462991669,1.2,89.0,81.0,19.3,18.4,89.0,887.3,0.0,4.6,887.7,887.3
06:00,0.788010753606722,1.5,91.0,89.0,18.5,18.2,89.0,887.2,0.0,3.2,887.3,887.1
07:00,0.9335804264972017,1.5,90.0,89.0,18.6,18.4,90.0,887.5,0.0,3.3,887.5,887.1
08:00,0.7431448254773942,1.7,91.0,90.0,18.6,18.4,91.0,887.8,0.0,3.7,887.9,887.5
09:00,0.8571673007021123,2.0,91.0,90.0,18.6,18.5,91.0,888.1,0.0,4.0,888.1,887.8
10:00,0.7313537016191705,2.0,91.0,87.0,19.1,18.6,87.0,888.8,0.0,5.8,888.8,888.1
11:00,0.9135454576426009,3.1,89.0,86.0,19.2,18.9,87.0,889.6,0.0,5.8,889.6,888.8
12:00,0.9063077870366499,3.6,88.0,77.0,20.7,19.0,77.0,889.9,0.0,6.8,889.9,889.6
13:00,0.8191520442889918,2.7,79.0,72.0,21.3,20.0,74.0,889.8,0.0,7.0,890.1,889.8
14:00,0.9612616959383189,2.7,77.0,62.0,23.4,21.0,65.0,889.4,0.0,7.0,889.8,889.4
15:00,0.9205048534524404,3.0,65.0,56.0,24.7,23.0,56.0,888.8,0.0,7.2,889.4,888.8
16:00,0.9876883405951378,3.2,59.0,49.0,25.8,24.3,49.0,887.9,0.0,7.0,888.8,887.9
17:00,0.9781476007338056,2.4,52.0,45.0,26.3,25.0,48.0,887.2,0.0,6.7,887.9,887.2
18:00,0.9510565162951536,2.6,50.0,42.0,26.8,25.0,47.0,886.6,0.0,5.9,887.2,886.6
19:00,0.8290375725550417,3.3,47.0,41.0,26.9,25.3,42.0,885.8,0.0,6.7,886.6,885.8
20:00,0.9135454576426009,3.1,45.0,40.0,26.4,25.2,44.0,885.8,0.0,7.0,885.8,885.6
21:00,0.9205048534524403,3.7,48.0,43.0,25.2,24.4,47.0,886.1,0.0,7.3,886.1,885.8
22:00,0.9925461516413221,3.1,53.0,47.0,24.4,23.5,52.0,886.7,0.0,7.3,886.7,886.1
23:00,0.9396926207859084,3.2,55.0,51.0,23.7,22.7,54.0,887.2,0.0,5.6,887.2,886.7
00:00,0.9945218953682733,3.0,57.0,54.0,22.9,21.9,57.0,887.7,0.0,6.1,887.7,887.2
01:00,0.9945218953682733,3.6,62.0,57.0,21.9,21.1,62.0,887.9,0.0,6.7,887.9,887.7
02:00,0.9781476007338057,2.3,66.0,62.0,21.1,20.3,66.0,888.2,0.0,6.0,888.2,887.9
03:00,0.9975640502598242,2.8,67.0,65.0,20.5,20.1,66.0,887.8,0.0,5.3,888.2,887.8
04:00,0.9781476007338056,2.2,69.0,66.0,20.2,19.8,67.0,887.0,0.0,5.3,887.9,887.0
05:00,0.9563047559630354,2.7,68.0,65.0,20.1,19.7,66.0,886.5,0.0,5.6,887.1,886.5
06:00,0.8571673007021123,1.9,70.0,65.0,20.0,19.1,69.0,886.3,0.0,4.9,886.5,886.2
07:00,0.6293203910498374,2.0,72.0,68.0,19.3,18.8,71.0,886.1,0.0,4.8,886.3,886.1
08:00,0.984807753012208,2.5,74.0,71.0,19.0,18.6,73.0,886.5,0.0,4.4,886.5,886.1
09:00,0.9335804264972017,2.7,78.0,73.0,18.7,18.2,78.0,886.8,0.0,6.3,886.8,886.5
10:00,0.9659258262890683,3.3,79.0,78.0,18.5,18.2,79.0,887.4,0.0,7.1,887.4,886.8
11:00,0.848048096156426,3.7,80.0,73.0,18.8,18.3,76.0,888.1,0.0,8.2,888.1,887.4
12:00,0.9975640502598242,3.7,77.0,71.0,19.9,18.6,71.0,888.7,0.0,8.0,888.7,888.1
13:00,0.9998476951563913,2.9,74.0,68.0,20.3,19.4,69.0,888.8,0.0,6.6,888.8,888.7
14:00,0.9961946980917455,3.6,70.0,59.0,22.6,20.1,59.0,888.6,0.0,6.3,888.8,888.5
15:00,0.9975640502598242,3.3,62.0,54.0,23.7,22.2,56.0,887.9,0.0,7.4,888.6,887.9
16:00,0.9998476951563913,3.3,56.0,49.0,24.7,23.2,50.0,887.3,0.0,6.8,887.9,887.3
17:00,0.9998476951563913,3.6,53.0,41.0,25.7,24.2,42.0,886.8,0.0,8.3,887.3,886.7
18:00,0.9659258262890683,4.5,45.0,36.0,25.6,24.3,37.0,886.3,0.0,8.5,886.8,886.2
19:00,0.984807753012208,4.4,44.0,33.0,25.4,24.2,39.0,885.9,0.0,7.8,886.2,885.9
20:00,0.9945218953682733,4.1,47.0,39.0,24.7,23.8,47.0,885.7,0.0,7.3,885.9,885.7
21:00,0.9986295347545738,3.5,51.0,47.0,24.0,23.3,50.0,885.7,0.0,7.9,885.8,885.7
22:00,0.9945218953682733,3.1,54.0,50.0,23.3,22.7,54.0,885.7,0.0,5.9,885.8,885.7
23:00,0.9993908270190958,2.7,57.0,53.0,22.8,22.2,56.0,886.1,0.0,5.8,886.1,885.7
00:00,0.8987940462991669,2.2,59.0,53.0,22.3,21.6,59.0,886.8,0.0,6.9,886.8,886.0
01:00,0.981627183447664,3.1,63.0,59.0,21.6,21.0,63.0,887.2,0.0,7.4,887.2,886.8
02:00,0.9986295347545738,2.9,64.0,62.0,21.0,20.8,63.0,887.3,0.0,5.7,887.4,887.2
03:00,1.0,3.5,64.0,61.0,20.9,20.3,64.0,886.8,0.0,6.4,887.5,886.8
04:00,1.0,2.8,64.0,63.0,20.3,19.8,63.0,886.2,0.0,6.0,886.8,886.2
05:00,0.9986295347545738,3.1,66.0,62.0,20.0,19.4,66.0,885.7,0.0,5.4,886.2,885.7
06:00,0.9659258262890683,2.2,70.0,65.0,19.4,18.4,70.0,885.4,0.0,6.8,885.7,885.4
07:00,0.9659258262890683,2.1,72.0,70.0,18.4,18.0,72.0,885.7,0.0,5.0,885.8,885.4
08:00,0.992546151641322,0.9,76.0,71.0,18.0,16.9,76.0,885.9,0.0,5.1,885.9,885.7
09:00,0.9876883405951378,1.5,84.0,76.0,16.9,15.2,76.0,886.3,0.0,2.4,886.4,885.9
10:00,1.0,3.1,75.0,62.0,18.4,16.9,64.0,887.4,0.0,4.9,887.4,886.3
11:00,0.9975640502598242,3.1,64.0,56.0,19.8,18.4,57.0,888.0,0.0,5.1,888.0,887.4
12:00,0.9702957262759965,2.1,62.0,54.0,20.6,19.3,57.0,888.4,0.0,5.9,888.5,888.0
13:00,0.9961946980917455,3.8,61.0,55.0,21.4,19.9,55.0,888.3,0.0,6.1,888.5,888.2
14:00,0.9510565162951535,3.4,58.0,46.0,23.1,21.3,46.0,888.0,0.0,6.5,888.4,888.0
15:00,0.9743700647852352,2.7,48.0,38.0,24.5,23.0,40.0,887.6,0.0,7.6,888.0,887.5
16:00,0.9563047559630354,2.9,43.0,35.0,25.6,24.1,36.0,886.7,0.0,6.7,887.6,886.7
17:00,0.8191520442889918,2.8,42.0,31.0,26.2,24.7,32.0,886.0,0.0,5.8,886.7,886.0
18:00,0.9743700647852352,2.5,37.0,31.0,26.0,24.8,33.0,885.2,0.0,5.6,886.0,885.2
19:00,0.9986295347545738,2.5,35.0,30.0,25.3,24.7,33.0,884.9,0.0,5.0,885.2,884.8
20:00,0.01745240643728351,2.6,45.0,31.0,24.9,23.6,45.0,884.7,0.0,4.2,884.9,884.7
21:00,-0.15643446504023112,2.3,48.0,43.0,23.6,22.9,46.0,884.9,0.0,4.0,884.9,884.7
22:00,-0.13917310096006588,2.5,56.0,46.0,22.9,21.8,55.0,885.4,0.0,4.3,885.4,884.9
23:00,-0.7660444431189781,1.2,80.0,53.0,21.8,19.2,80.0,886.0,0.2,4.0,886.0,885.4
00:00,0.8571673007021123,1.0,87.0,73.0,19.8,18.6,86.0,886.4,0.2,1.9,886.4,886.0
01:00,0.9975640502598242,1.0,86.0,62.0,20.6,18.6,67.0,886.8,0.0,3.3,886.8,886.4
02:00,0.6819983600624986,1.9,69.0,63.0,20.5,20.0,68.0,886.6,0.0,2.9,886.8,886.5
03:00,0.8829475928589269,1.6,70.0,64.0,20.1,19.9,66.0,886.2,0.0,2.9,886.6,886.2
04:00,0.9781476007338057,2.3,70.0,58.0,20.1,19.7,59.0,885.3,0.0,3.6,886.2,885.3
05:00,0.49999999999999994,0.6,80.0,58.0,20.0,17.8,72.0,884.6,0.0,3.4,885.3,884.6
06:00,0.10452846326765347,1.1,77.0,63.0,19.1,17.8,75.0,884.3,0.0,2.0,884.7,884.2
07:00,-0.6427876096865393,1.2,84.0,72.0,18.4,17.3,72.0,884.7,0.0,2.0,884.7,884.3
08:00,0.8829475928589269,0.5,81.0,72.0,18.3,17.5,73.0,884.7,0.0,2.2,884.8,884.6
09:00,0.9455185755993168,0.6,80.0,66.0,18.8,17.4,80.0,885.1,0.0,1.8,885.1,884.7
10:00,-0.9659258262890683,0.5,83.0,71.0,19.3,17.4,74.0,885.7,0.0,1.5,885.7,885.1
11:00,-0.9063077870366498,1.0,77.0,71.0,20.0,19.3,77.0,886.4,0.0,1.4,886.4,885.7
12:00,-0.7660444431189779,0.7,78.0,62.0,21.7,20.0,63.0,886.6,0.0,1.4,886.6,886.4
13:00,-0.34202014332566866,1.3,64.0,56.0,22.3,21.4,57.0,886.8,0.0,3.4,886.9,886.6
14:00,-0.7660444431189779,1.3,68.0,54.0,22.1,21.3,58.0,886.7,0.2,2.9,886.9,886.7
15:00,-0.90630778703665,1.3,63.0,53.0,22.8,21.5,53.0,886.3,0.0,4.0,886.7,886.3
16:00,-0.5000000000000004,2.3,70.0,51.0,22.9,21.1,69.0,885.8,0.2,4.2,886.3,885.8
17:00,-0.1736481776669304,2.4,77.0,66.0,21.3,20.6,74.0,885.1,0.2,4.3,885.8,885.1
18:00,-0.7071067811865477,1.0,82.0,72.0,20.8,19.8,82.0,884.7,0.4,3.9,885.1,884.7
19:00,-0.2588190451025208,1.5,91.0,79.0,19.7,17.4,91.0,884.6,2.2,4.4,884.8,884.6
20:00,0.05233595624294381,1.3,92.0,90.0,17.8,17.4,92.0,884.9,0.2,3.6,884.9,884.6
21:00,0.3583679495453002,2.5,94.0,89.0,17.8,16.8,94.0,885.4,1.8,4.6,885.4,884.9
22:00,0.12186934340514755,1.3,95.0,94.0,16.8,16.4,95.0,886.1,1.2,5.4,886.1,885.4
23:00,0.45399049973954686,2.3,96.0,95.0,16.6,16.1,95.0,886.2,7.4,5.2,886.3,885.9
00:00,0.7313537016191706,3.5,96.0,95.0,16.1,15.5,95.0,886.6,3.4,7.9,886.6,886.2
01:00,0.9135454576426009,4.2,95.0,94.0,15.7,15.2,95.0,886.6,1.4,7.4,886.7,886.5
02:00,0.9510565162951536,3.6,95.0,94.0,15.3,15.1,95.0,886.4,0.4,7.3,886.8,886.4
03:00,0.9925461516413221,3.4,95.0,94.0,15.2,14.9,94.0,885.8,1.8,6.0,886.4,885.8
04:00,0.9986295347545738,3.8,95.0,94.0,14.9,14.5,95.0,885.1,3.2,7.6,885.8,885.1
05:00,0.9743700647852352,3.0,96.0,94.0,14.6,14.4,96.0,884.5,0.6,8.0,885.1,884.5
06:00,1.0,3.5,96.0,95.0,14.7,14.5,96.0,884.2,2.2,6.2,884.5,884.2
07:00,0.984807753012208,3.5,96.0,94.0,14.7,14.6,94.0,884.4,2.2,6.4,884.4,884.1
08:00,0.984807753012208,4.2,95.0,94.0,14.6,14.4,95.0,884.2,2.2,7.7,884.5,884.2
09:00,0.992546151641322,4.0,96.0,94.0,14.8,14.4,95.0,884.7,1.2,7.6,884.7,884.2
10:00,0.992546151641322,3.4,95.0,94.0,14.9,14.8,95.0,885.1,0.6,6.9,885.2,884.7
11:00,0.992546151641322,3.9,95.0,95.0,15.3,14.9,95.0,885.6,0.4,6.2,885.7,885.1
12:00,0.9961946980917455,3.3,95.0,94.0,15.9,15.2,94.0,886.2,0.0,6.5,886.3,885.6
13:00,0.9743700647852352,2.9,96.0,93.0,16.1,15.6,96.0,886.2,0.2,5.4,886.4,886.1
14:00,0.9510565162951535,2.9,96.0,91.0,17.0,15.8,92.0,885.8,0.0,4.8,886.3,885.8
15:00,0.7986355100472928,2.5,93.0,88.0,17.4,16.6,93.0,885.5,0.4,6.8,885.8,885.5
16:00,0.6293203910498374,2.9,94.0,92.0,17.0,16.6,93.0,884.9,1.0,6.9,885.5,884.9
17:00,0.6819983600624985,3.2,94.0,91.0,16.9,16.5,93.0,884.1,2.2,6.7,884.9,884.1
18:00,0.8660254037844386,2.7,95.0,91.0,16.9,16.4,92.0,883.8,1.0,5.9,884.1,883.8
19:00,0.7071067811865475,3.0,95.0,92.0,16.7,16.2,94.0,883.5,1.2,5.5,883.8,883.4
20:00,0.9205048534524404,2.3,95.0,94.0,16.4,16.2,95.0,883.5,0.6,5.3,883.6,883.4
21:00,0.9135454576426009,1.7,95.0,94.0,16.6,16.4,94.0,883.9,0.0,5.0,884.0,883.5
22:00,0.9396926207859083,3.3,94.0,93.0,16.6,16.4,93.0,884.4,0.0,6.4,884.4,883.9
23:00,0.8746197071393957,1.9,94.0,93.0,16.5,16.5,94.0,885.1,0.0,5.6,885.1,884.4
00:00,0.7431448254773942,1.8,95.0,94.0,16.6,16.5,95.0,885.5,0.0,4.0,885.5,885.1
01:00,0.8746197071393957,2.1,95.0,95.0,16.6,16.5,95.0,885.8,0.0,4.9,885.8,885.5
02:00,0.9455185755993167,2.2,95.0,94.0,16.7,16.6,95.0,885.8,0.0,4.2,886.0,885.8
03:00,0.788010753606722,2.1,95.0,94.0,16.7,16.6,94.0,885.1,0.0,4.7,885.8,885.1
04:00,0.7431448254773942,3.0,94.0,93.0,16.7,16.5,94.0,884.1,0.0,6.4,885.1,884.1
05:00,0.6691306063588582,2.4,94.0,94.0,16.5,16.4,94.0,883.7,0.0,6.6,884.2,883.7
06:00,0.8910065241883679,2.4,94.0,93.0,16.6,16.5,94.0,883.4,0.0,6.3,883.7,883.4
07:00,0.9335804264972017,2.1,94.0,94.0,16.7,16.5,94.0,883.7,0.0,4.7,883.7,883.3
08:00,0.9205048534524404,2.2,95.0,93.0,16.7,16.6,95.0,884.2,0.0,5.6,884.2,883.6
09:00,0.8910065241883679,2.5,95.0,94.0,16.6,16.5,94.0,884.8,0.2,5.5,884.8,884.2
10:00,0.7986355100472928,2.6,95.0,94.0,16.9,16.6,94.0,885.3,0.0,5.4,885.3,884.8
11:00,0.8746197071393957,2.5,94.0,89.0,17.9,16.9,90.0,886.0,0.0,5.4,886.0,885.3
12:00,0.8090169943749475,3.6,91.0,86.0,18.3,17.5,87.0,886.6,0.0,7.4,886.6,886.0
13:00,0.8290375725550417,3.7,89.0,81.0,19.4,17.9,81.0,886.8,0.0,6.8,886.8,886.6
14:00,0.9876883405951378,4.0,86.0,81.0,19.4,18.7,83.0,886.6,0.0,6.9,886.9,886.6
15:00,0.9455185755993167,3.7,83.0,76.0,20.7,19.2,77.0,886.2,0.0,7.4,886.6,886.2
16:00,0.8829475928589269,3.0,79.0,74.0,21.0,20.1,77.0,885.7,0.0,6.9,886.2,885.7
17:00,0.9993908270190958,3.4,88.0,75.0,20.9,19.5,79.0,884.9,0.0,5.9,885.7,884.8
18:00,0.9510565162951535,3.0,82.0,71.0,22.3,20.2,73.0,883.9,0.0,6.6,884.9,883.9
19:00,0.7313537016191705,3.2,76.0,70.0,22.0,21.1,72.0,883.4,0.0,6.4,884.0,883.4
20:00,0.9975640502598242,3.4,80.0,71.0,22.4,20.6,78.0,883.7,0.0,6.4,883.7,883.4
21:00,0.9876883405951378,3.3,82.0,78.0,20.6,19.9,82.0,884.3,0.0,7.0,884.3,883.7
22:00,0.8290375725550417,2.2,91.0,81.0,19.9,18.8,86.0,885.0,0.0,6.1,885.0,884.3
23:00,0.7193398003386511,3.5,86.0,84.0,19.2,18.4,85.0,885.4,0.0,7.4,885.5,885.0
00:00,0.9563047559630354,2.8,90.0,85.0,18.4,18.1,89.0,886.2,0.0,7.8,886.2,885.4
01:00,0.9205048534524404,2.5,91.0,89.0,18.1,17.8,90.0,886.8,0.0,6.1,886.8,886.2
02:00,0.9743700647852352,2.8,93.0,90.0,18.0,17.6,92.0,886.8,0.0,5.4,886.9,886.8
03:00,0.8090169943749475,2.3,95.0,92.0,17.6,17.3,95.0,886.2,0.4,5.1,886.8,886.2
04:00,0.9063077870366499,2.5,95.0,94.0,17.3,17.1,95.0,885.4,0.0,5.9,886.2,885.4
05:00,0.848048096156426,2.1,95.0,93.0,17.1,16.5,94.0,884.7,0.0,6.4,885.4,884.7
06:00,0.7431448254773942,2.9,94.0,93.0,16.7,16.6,93.0,884.5,0.0,6.5,884.7,884.5
07:00,0.8290375725550417,2.7,93.0,93.0,16.8,16.6,93.0,884.3,0.0,6.5,884.5,884.2
08:00,0.8191520442889918,2.5,93.0,92.0,16.8,16.4,93.0,884.6,0.0,6.4,884.6,884.2
09:00,0.848048096156426,3.3,94.0,91.0,16.6,16.2,92.0,885.2,0.0,7.3,885.3,884.6
10:00,0.7313537016191705,3.9,92.0,88.0,17.2,16.5,88.0,885.8,0.0,7.3,885.8,885.2
11:00,0.766044443118978,3.3,89.0,83.0,18.8,17.2,84.0,886.6,0.0,7.3,886.6,885.8
12:00,0.788010753606722,3.7,85.0,75.0,20.8,18.4,78.0,886.9,0.0,6.7,886.9,886.6
13:00,0.6946583704589973,2.8,78.0,69.0,22.2,20.4,71.0,887.3,0.0,7.8,887.4,886.9
14:00,0.9205048534524404,4.1,72.0,64.0,23.2,21.8,65.0,887.1,0.0,7.3,887.4,887.1
15:00,0.8290375725550417,3.9,68.0,60.0,24.2,22.7,63.0,886.8,0.0,7.2,887.1,886.8
16:00,0.9781476007338056,3.5,67.0,59.0,24.5,23.2,61.0,886.1,0.0,7.8,886.8,886.1
17:00,0.6819983600624985,3.0,65.0,54.0,25.3,23.9,54.0,885.1,0.0,7.6,886.1,885.0
